32.360000,28.835000,25.310000,25.620000,27.410000,682.600000,89.480000,33.374800
32.370000,28.845000,25.320000,25.620000,27.420000,678.700000,89.320000,33.533700
32.380000,28.850000,25.320000,25.620000,27.420000,675.000000,89.150000,33.688500
32.390000,28.855000,25.320000,25.620000,27.420000,671.300000,88.970000,33.838900
32.400000,28.860000,25.320000,25.620000,27.430000,667.700000,88.770000,33.985100
32.410000,28.865000,25.320000,25.620000,27.430000,664.200000,88.570000,34.127000
32.430000,28.875000,25.320000,25.620000,27.440000,660.700000,88.360000,34.264700
32.430000,28.875000,25.320000,25.630000,27.440000,657.300000,88.130000,34.398300
32.440000,28.880000,25.320000,25.630000,27.440000,653.900000,87.900000,34.528000
32.450000,28.885000,25.320000,25.630000,27.450000,650.600000,87.660000,34.654100
32.460000,28.890000,25.320000,25.630000,27.450000,647.300000,87.410000,34.776500
32.470000,28.895000,25.320000,25.630000,27.450000,644.000000,87.160000,34.895400
32.470000,28.895000,25.320000,25.630000,27.450000,640.700000,86.900000,35.010800
32.480000,28.900000,25.320000,25.630000,27.460000,637.500000,86.630000,35.122900
32.490000,28.905000,25.320000,25.630000,27.460000,634.200000,86.350000,35.231500
32.490000,28.905000,25.320000,25.640000,27.470000,631.000000,86.070000,35.337000
32.500000,28.910000,25.320000,25.640000,27.470000,627.900000,85.790000,35.439200
32.500000,28.910000,25.320000,25.640000,27.470000,624.700000,85.490000,35.538100
32.500000,28.910000,25.320000,25.640000,27.470000,621.500000,85.190000,35.639300
32.510000,28.910000,25.310000,25.640000,27.470000,618.400000,84.870000,35.736800
32.510000,28.910000,25.310000,25.640000,27.470000,615.300000,84.550000,35.830900
32.510000,28.910000,25.310000,25.640000,27.470000,612.100000,84.220000,35.921600
32.510000,28.910000,25.310000,25.640000,27.470000,609.000000,83.870000,36.008900
32.520000,28.910000,25.300000,25.630000,27.470000,605.800000,83.510000,36.093100
32.520000,28.910000,25.300000,25.630000,27.470000,602.600000,83.130000,36.174400
32.520000,28.905000,25.290000,25.630000,27.470000,599.400000,82.740000,36.252900
32.520000,28.905000,25.290000,25.630000,27.470000,596.300000,82.340000,36.329100
32.510000,28.895000,25.280000,25.630000,27.470000,593.100000,81.920000,36.403100
32.510000,28.895000,25.280000,25.630000,27.470000,590.000000,81.480000,36.455900
32.510000,28.890000,25.270000,25.620000,27.460000,586.900000,81.030000,36.507300
32.500000,28.880000,25.260000,25.620000,27.460000,583.900000,80.560000,36.557700
32.500000,28.880000,25.260000,25.620000,27.460000,580.800000,80.080000,36.607700
32.490000,28.870000,25.250000,25.610000,27.450000,577.800000,79.580000,36.658000
32.490000,28.865000,25.240000,25.610000,27.450000,574.800000,79.070000,36.709300
32.480000,28.855000,25.230000,25.600000,27.440000,571.900000,78.540000,36.762300
32.470000,28.845000,25.220000,25.600000,27.430000,568.900000,78.000000,36.817800
32.470000,28.840000,25.210000,25.590000,27.430000,566.000000,77.450000,36.876600
32.460000,28.830000,25.200000,25.580000,27.420000,563.100000,76.890000,36.939800
32.450000,28.815000,25.180000,25.580000,27.410000,560.200000,76.310000,37.008800
32.440000,28.805000,25.170000,25.570000,27.400000,557.400000,75.730000,37.085300
32.430000,28.790000,25.150000,25.560000,27.400000,554.500000,75.130000,37.170600
32.420000,28.780000,25.140000,25.550000,27.390000,551.700000,74.530000,37.266200
32.410000,28.765000,25.120000,25.540000,27.380000,548.800000,73.910000,37.373200
32.400000,28.750000,25.100000,25.530000,27.370000,546.000000,73.290000,37.493200
32.390000,28.735000,25.080000,25.520000,27.360000,543.100000,72.660000,37.627200
32.380000,28.720000,25.060000,25.500000,27.340000,540.100000,72.020000,37.776600
32.370000,28.700000,25.030000,25.490000,27.330000,537.100000,71.360000,37.942600
32.360000,28.685000,25.010000,25.470000,27.320000,534.000000,70.700000,38.127300
32.350000,28.665000,24.980000,25.460000,27.310000,530.600000,70.010000,38.332600
32.340000,28.650000,24.960000,25.440000,27.290000,527.100000,69.310000,38.579800
32.330000,28.625000,24.920000,25.420000,27.270000,523.200000,68.580000,38.850600
32.320000,28.605000,24.890000,25.400000,27.260000,518.900000,67.830000,39.146200
32.310000,28.585000,24.860000,25.380000,27.240000,514.300000,67.050000,39.467500
32.300000,28.560000,24.820000,25.350000,27.220000,508.900000,66.220000,39.815500
32.290000,28.535000,24.780000,25.330000,27.200000,503.000000,65.380000,40.190800
32.280000,28.510000,24.740000,25.300000,27.180000,496.600000,64.510000,40.594000
32.270000,28.485000,24.700000,25.270000,27.160000,489.900000,63.610000,41.025600
32.260000,28.455000,24.650000,25.250000,27.140000,482.700000,62.680000,41.485800
32.250000,28.425000,24.600000,25.210000,27.110000,475.100000,61.720000,42.037700
32.240000,28.395000,24.550000,25.180000,27.090000,467.000000,60.740000,42.618000
32.240000,28.370000,24.500000,25.140000,27.060000,458.600000,59.730000,43.226200
32.230000,28.335000,24.440000,25.100000,27.030000,449.700000,58.690000,43.861700
32.220000,28.300000,24.380000,25.060000,27.000000,440.500000,57.630000,44.523700
32.210000,28.260000,24.310000,25.020000,26.980000,430.900000,56.540000,45.211300
